id,duration_s,endpoint_bool,last_active_A_energy_fixed,last_active_B_energy_alt,last_active_C_silero_vad,trailing_silence_A,trailing_silence_B,trailing_silence_C,energy_slope_1000ms_A,energy_slope_1000ms_B,energy_slope_1000ms_C,dt_AB_ms,dt_AC_ms,dt_BC_ms,dfeat_AB,dfeat_AC
0216875c-0145-41a1-a2cf-14017d11fd1f,8.72,True,8.48,8.49,8.6,0.2400000000000002,0.23000000000000043,0.120000000000001,-1.7442435107400582,-1.744269264945484,-19.16187652961148,9.999999999999787,119.99999999999922,109.99999999999943,2.5754205425831955e-05,17.41763301887142
0216a7fc-9e16-4ce8-8f0b-47c629afd24d,16.0,True,15.12,15.08,15.2,0.8800000000000008,0.9199999999999999,0.8000000000000007,21.31741250915172,24.986271918757343,4.947578626798173,39.99999999999915,80.00000000000007,119.99999999999922,3.6688594096056235,16.369833882353547
0216f3d9-a76e-4050-9403-fa28134c26d6,12.5935,True,11.57,11.57,11.7,1.0235000000000003,1.0235000000000003,0.8935000000000013,-13.96249609932209,-13.96249609932209,-17.283243281520495,0.0,129.999999999999,129.999999999999,0.0,3.3207471821984047
0216f986-9b7d-4a30-878b-3b246ba1f939,4.64,True,4.64,4.63,4.6,0.0,0.009999999999999787,0.040000000000000036,-13.288356947635036,-12.870711687073559,-12.308743331900292,9.999999999999787,40.000000000000036,30.00000000000025,0.41764526056147666,0.9796136157347437
02172aab-c91a-4082-9aef-2a43373d5746,6.9188125,True,5.91,5.93,6.1,1.0088124999999994,0.9888124999999999,0.8188124999999999,-5.559452536776782,-6.228861480517381,-18.21433720730318,19.999999999999574,189.9999999999995,169.99999999999994,0.6694089437405983,12.6548846705264
021758cd-5c50-4d64-8bab-b826a0d6427d,14.921625,False,14.66,11.35,11.5,0.26162500000000044,3.571625000000001,3.4216250000000006,1.7460761939500284,24.269040520412027,9.130926040000668,3310.0000000000005,3160.0,150.00000000000034,22.522964326462,7.38484984605064
0217671f-6016-4f8b-b3d4-404b904bd81b,7.92,True,7.73,7.71,7.9,0.1899999999999995,0.20999999999999996,0.019999999999999574,-17.567863902034798,-16.52148263316969,-29.548075647637397,20.000000000000462,169.99999999999994,190.0000000000004,1.0463812688651082,11.980211745602599
021779fd-1bef-401a-8370-093e9f549341,4.96,True,4.58,4.66,4.96,0.3799999999999999,0.2999999999999998,0.0,-4.395390781053778,-4.187349647162055,-14.82971785272634,80.00000000000007,379.9999999999999,299.99999999999983,0.20804113389172318,10.434327071672563
0217a960-5731-480c-874c-c28ebe7306b4,7.52,False,7.38,7.36,7.5,0.13999999999999968,0.15999999999999925,0.019999999999999574,-11.08425466418613,-11.09783120508033,-18.211989873220727,19.999999999999574,120.00000000000011,139.9999999999997,0.013576540894201017,7.127735209034597
0217bc1a-4ea7-4410-a3ae-075225aea605,5.16,False,5.16,5.16,5.16,0.0,0.0,0.0,-8.563028221152608,-8.563028221152608,-8.563028221152608,0.0,0.0,0.0,0.0,0.0
0217d4c7-5f17-4885-93cd-0cdb43953e99,5.4,True,5.14,5.13,5.4,0.2600000000000007,0.27000000000000046,0.0,6.499489803680837,6.251605045538548,-30.342079937978788,9.999999999999787,260.0000000000007,270.00000000000045,0.24788475814228939,36.841569741659626
0217e123-80c5-4b4d-9035-461b7b4c7877,8.0,True,7.52,7.83,8.0,0.4800000000000004,0.16999999999999993,0.0,-1.7842447184238732,-8.533804329731613,-10.449615246345626,310.0000000000005,480.00000000000045,169.99999999999994,6.749559611307739,8.665370527921754
021806b7-a934-448f-b26e-942b7d82dea7,5.52,True,5.24,5.24,5.4,0.27999999999999936,0.27999999999999936,0.11999999999999922,-3.2470661689878266,-3.2470661689878266,-22.405617251254554,0.0,160.00000000000014,160.00000000000014,0.0,19.158551082266726
02180e30-eff9-4da8-9c4a-f2b845ab72b9,7.4,False,7.27,7.21,7.3,0.13000000000000078,0.1900000000000004,0.10000000000000053,-10.707865536733639,-5.5728565398245635,-14.31983488857154,59.99999999999961,30.00000000000025,89.99999999999986,5.135008996909075,3.6119693518379012
021823b6-2e62-4f7c-9948-acd27dc2236c,7.32,True,7.21,7.11,7.2,0.11000000000000032,0.20999999999999996,0.1200000000000001,-1.3633680571354658,-7.644280850783163,-1.9454955632560436,99.99999999999964,9.999999999999787,89.99999999999986,6.280912793647698,0.5821275061205777
0218cff5-f724-4ad6-b9a9-90499688ccf4,8.08,True,7.85,8.01,8.08,0.23000000000000043,0.07000000000000028,0.0,-8.645929727570982,-10.82067040725024,-9.9575716328607,160.00000000000014,230.00000000000043,70.00000000000028,2.1747406796792585,1.3116419052897186
0218dc5f-6ff7-4005-aa2e-a38249f54575,6.12,True,5.88,5.89,6.1,0.2400000000000002,0.23000000000000043,0.020000000000000462,-3.115618209749995,-3.3610331024898645,-16.879032046140875,9.999999999999787,219.99999999999974,209.99999999999997,0.24541489273986938,13.76341383639088
02194a2d-d082-45bd-947b-143b3c6a504f,7.6,False,7.53,7.57,7.6,0.0699999999999994,0.02999999999999936,0.0,-6.288107935883778,-8.39967288759886,-10.028253820793667,40.000000000000036,69.9999999999994,29.99999999999936,2.111564951715083,3.7401458849098894
0219708d-bd0c-4301-8e45-ca35f025cdd5,12.04,False,11.73,11.76,11.9,0.3099999999999987,0.27999999999999936,0.1399999999999988,-1.4650510833509267,-3.7002265188120598,-11.318621860386415,29.99999999999936,169.99999999999994,140.00000000000057,2.235175435461133,9.853570777035488
02198b59-c5e3-4c6a-b36f-0fa66ea798b2,8.1066875,False,7.97,7.95,8.1,0.13668749999999985,0.15668749999999942,0.006687499999999957,70.90401104264436,73.62311884658436,19.74069782739197,19.999999999999574,129.9999999999999,149.99999999999946,2.7191078039400054,51.16331321525239
0219a0dc-634d-4a7a-8b12-98826dfc79b8,7.24,True,6.95,6.93,7.0,0.29000000000000004,0.3100000000000005,0.2400000000000002,-9.919814824641412,-9.077685775490233,-19.022581930277152,20.000000000000462,49.99999999999982,70.00000000000028,0.842129049151179,9.10276710563574
0219b411-d782-4203-9e08-8f02d9e96baa,2.816,True,2.56,2.41,2.8,0.2559999999999998,0.4059999999999997,0.016000000000000014,-12.214145683728475,-5.88833700054728,-35.47519560865559,149.99999999999991,239.99999999999977,389.99999999999966,6.325808683181195,23.261049924927114
0219d570-0971-4085-9bfb-85070e12abe1,7.8,False,7.8,7.8,7.8,0.0,0.0,0.0,-11.16569837193609,-11.16569837193609,-11.16569837193609,0.0,0.0,0.0,0.0,0.0
021a3fb4-e407-453b-933d-a66797dfca05,9.84,False,9.63,9.61,9.7,0.20999999999999908,0.23000000000000043,0.14000000000000057,51.795981151111945,54.217151956219524,35.73698015385199,20.00000000000135,69.99999999999851,89.99999999999986,2.421170805107579,16.059000997259957
021a96ba-9b43-46fa-995f-f670eff8056d,3.28,False,2.93,3.0,3.28,0.34999999999999964,0.2799999999999998,0.0,2.177913533006745,3.1636156983061707,-0.35711196917187915,69.99999999999984,349.99999999999966,279.99999999999983,0.9857021652994256,2.535025502178624
021b39b4-1512-4e25-b577-5cab1e0dcd27,2.60625,True,2.17,2.17,2.3,0.43625000000000025,0.43625000000000025,0.30625000000000036,-12.66420556003434,-12.66420556003434,-24.68071277154069,0.0,129.9999999999999,129.9999999999999,0.0,12.016507211506351
021b96ba-fae5-4d81-aaf6-2ffb62ae8270,8.28,True,8.05,8.05,8.28,0.22999999999999865,0.22999999999999865,0.0,2.1841276519620063,2.1841276519620063,-27.88362123470497,0.0,229.99999999999864,229.99999999999864,0.0,30.067748886666976
021bb425-bcf8-47a0-b8f8-84001b0c774a,5.36,True,5.18,5.16,5.36,0.1800000000000006,0.20000000000000018,0.0,-4.368261633880199,-3.4210919095251957,-38.63091860833947,19.999999999999574,180.0000000000006,200.00000000000017,0.9471697243550037,34.26265697445927
021bfdf2-671a-4707-b35f-8ac80061a904,5.48,True,5.33,5.28,5.48,0.15000000000000036,0.20000000000000018,0.0,2.893503441252409,3.8450884921785295,-32.81006049110089,49.99999999999982,150.00000000000034,200.00000000000017,0.9515850509261203,35.7035639323533
021c4735-f95f-40cb-812b-9cb5749dd36e,8.96,False,8.94,8.95,8.96,0.02000000000000135,0.010000000000001563,0.0,-5.263291170656786,-5.358574485667724,-5.251204384507062,9.999999999999787,20.00000000000135,10.000000000001563,0.09528331501093756,0.012086786149724027
021cbaf0-4bc5-411b-af46-35473e562638,10.8,False,10.48,10.51,10.8,0.3200000000000003,0.2900000000000009,0.0,10.831952529933876,11.47175988723317,-4.286247570013398,29.99999999999936,320.0000000000003,290.0000000000009,0.6398073572992935,15.118200099947273
021d45d2-a6ce-4648-bf69-8d9fb786606d,9.56,True,9.34,9.34,9.56,0.22000000000000064,0.22000000000000064,0.0,-1.6360602115015668,-1.6360602115015668,-28.287005057359934,0.0,220.00000000000063,220.00000000000063,0.0,26.65094484585837
021d7b8a-fe8b-41c3-a1ee-5e0600290fbc,4.08,True,3.78,3.77,4.08,0.30000000000000027,0.31000000000000005,0.0,21.33920548582882,22.402380148477157,-14.261583210495791,9.999999999999787,300.0000000000003,310.00000000000006,1.0631746626483363,35.600788696324614
021de17d-ccb7-44f2-a379-06b7d372931b,8.32,False,8.09,8.09,8.3,0.23000000000000043,0.23000000000000043,0.019999999999999574,10.482726634208326,10.482726634208326,-18.915903154379468,0.0,210.00000000000085,210.00000000000085,0.0,29.398629788587794
021dff79-b915-489c-9f7b-f623f2289cce,8.2,True,8.09,8.09,8.2,0.10999999999999943,0.10999999999999943,0.0,6.46869452137131,6.46869452137131,-16.28718149432903,0.0,109.99999999999943,109.99999999999943,0.0,22.755876015700338
021e013a-96ee-457a-b659-ab7f772d6763,4.2,False,3.95,3.93,4.1,0.25,0.27,0.10000000000000053,4.701351900050734,4.442063634313649,-14.420384279849838,20.000000000000018,149.99999999999946,169.9999999999995,0.2592882657370854,19.121736179900573
021e2610-409d-483e-9ef6-0ff16eba0732,14.32,False,14.04,14.05,14.3,0.28000000000000114,0.2699999999999996,0.019999999999999574,-0.1031437453379331,-0.6913200505056074,-8.263486365627685,10.000000000001563,260.0000000000016,250.0,0.5881763051676743,8.160342620289752
021e799d-8291-46cf-9eba-54e104dc4d01,7.31425,False,5.97,5.97,6.1,1.3442500000000006,1.3442500000000006,1.2142500000000007,4.3949343637456355,4.3949343637456355,-4.73161085081017,0.0,129.9999999999999,129.9999999999999,0.0,9.126545214555804
021eb133-b26c-43dd-970d-7915aab9a6cf,11.7336875,True,11.48,10.72,10.9,0.25368749999999984,1.0136874999999996,0.8336874999999999,-34.297907413267104,10.858776459668984,1.1558695817035554,759.9999999999998,580.0000000000001,179.99999999999972,45.156683872936085,35.45377699497066
021eb94f-7d4b-4788-9228-6a8cf41f5219,6.68,False,6.52,6.51,6.68,0.16000000000000014,0.16999999999999993,0.0,-10.017010801534145,-9.32476998819607,-27.508113428959028,9.999999999999787,160.00000000000014,169.99999999999994,0.6922408133380742,17.491102627424883
021ed574-0454-4453-9af6-0b92e26b6b6c,8.44,True,8.12,8.17,8.4,0.3200000000000003,0.2699999999999996,0.03999999999999915,-7.77291060854825,-8.771843634168285,-20.317649213672034,50.00000000000071,280.00000000000114,230.00000000000043,0.9989330256200342,12.544738605123783
021efaf7-b48e-4e96-b49b-977b5e8a0f6c,5.4,False,5.26,5.38,5.4,0.14000000000000057,0.020000000000000462,0.0,0.11464392229369133,-6.562945918559196,-7.310049194753628,120.00000000000011,140.00000000000057,20.000000000000462,6.677589840852887,7.424693117047319
021f80ad-7f9a-42ee-9f43-79c580289036,2.56,True,2.38,2.36,2.56,0.18000000000000016,0.20000000000000018,0.0,-14.729400750295195,-13.342977589344516,-41.765218031566086,20.000000000000018,180.00000000000017,200.00000000000017,1.3864231609506792,27.03581728127089
021fe86f-ba6f-4a68-8e67-f6823a7ab5b3,2.88,False,2.57,2.72,2.88,0.31000000000000005,0.1599999999999997,0.0,6.214814383274047,2.6798998097060065,-12.358357736657467,150.00000000000034,310.00000000000006,159.9999999999997,3.5349145735680403,18.573172119931513
0220976b-b273-422a-8040-f60453c65db1,7.52,False,7.24,7.27,7.5,0.27999999999999936,0.25,0.019999999999999574,6.773760989438487,8.831180230364511,4.495650569713616,29.99999999999936,259.9999999999998,230.00000000000043,2.0574192409260244,2.2781104197248707
0221019e-8792-48cd-9d1f-1a0c5cf24a67,6.16,True,5.93,5.96,6.16,0.23000000000000043,0.20000000000000018,0.0,-6.514447725992536,-6.453103956956825,-14.675976340549937,30.00000000000025,230.00000000000043,200.00000000000017,0.061343769035710594,8.161528614557401
0221537b-b755-4e5c-9417-6edb9ef68555,3.88,True,3.64,3.62,3.7,0.23999999999999977,0.2599999999999998,0.17999999999999972,-1.3144904777069106,-0.696026948141228,-7.85172409364215,20.000000000000018,60.00000000000006,80.00000000000007,0.6184635295656826,6.537233615935239
02215a4c-3966-4994-9dad-442919e7b258,5.0,False,4.81,4.81,5.0,0.1900000000000004,0.1900000000000004,0.0,15.032383210588218,15.032383210588218,12.939347868682185,0.0,190.0000000000004,190.0000000000004,0.0,2.093035341906033
02215cc7-228d-46bd-8be8-3f3033f6a04b,6.485375,True,6.28,6.19,6.4,0.20537500000000009,0.29537499999999994,0.08537499999999998,-10.623301866516933,-5.512026116399486,-25.76520182187985,89.99999999999986,120.00000000000011,209.99999999999997,5.111275750117446,15.141899955362916
0222168e-377e-4d50-aa33-a20a28ba360d,3.88,True,3.68,3.68,3.88,0.19999999999999973,0.19999999999999973,0.0,-11.759771159310356,-11.759771159310356,-25.804765521334428,0.0,199.99999999999974,199.99999999999974,0.0,14.044994362024072
022221ff-9dad-4ceb-85fc-ecb744d62a84,11.914625,False,11.0,10.96,11.1,0.9146249999999991,0.9546249999999983,0.8146249999999995,3.8318891353085487,9.644199004753691,-9.502423565819598,39.99999999999915,99.99999999999964,139.9999999999988,5.8123098694451425,13.334312701128146
02228a6d-3bf6-417e-ac0b-c7fdf9093ed3,6.56,True,6.33,6.31,6.4,0.22999999999999954,0.25,0.15999999999999925,-6.643162479633912,-3.2657724695977555,-15.949111136434787,20.000000000000462,70.00000000000028,90.00000000000074,3.377390010036157,9.305948656800876
0222bf21-c7b0-44f8-93c7-777e6062756d,8.92,True,8.54,8.55,8.8,0.3800000000000008,0.3699999999999992,0.11999999999999922,2.153941172809182,1.6809878076049165,-22.267158512878943,10.000000000001563,260.0000000000016,250.0,0.4729533652042657,24.421099685688127
0222ecb4-6db1-4157-8f94-9b2fb3eae1e2,7.44,True,7.15,7.18,7.4,0.29000000000000004,0.2600000000000007,0.040000000000000036,0.3235029821556903,-1.2214098293279996,-12.704895636059213,29.99999999999936,250.0,220.00000000000063,1.5449128114836899,13.028398618214903
0222f411-4d11-4282-a176-07c68bb2aed5,3.2,True,3.01,3.0,3.2,0.1900000000000004,0.20000000000000018,0.0,-15.588955662038035,-14.148654797775622,-31.132078812854125,9.999999999999787,190.0000000000004,200.00000000000017,1.4403008642624133,15.54312315081609
0223262c-ecaa-4cce-8cb2-40166d1b4b85,10.24,True,10.04,10.03,10.2,0.20000000000000107,0.21000000000000085,0.040000000000000924,6.115542073546957,6.223645213043287,-16.24958859811917,9.999999999999787,160.00000000000014,169.99999999999994,0.10810313949633077,22.36513067166613
02236339-7d2d-46ce-a32c-94bd745a1ce5,7.8,True,7.67,7.64,7.8,0.1299999999999999,0.16000000000000014,0.0,-16.1281464365102,-11.456511222559465,-36.18737701544876,30.00000000000025,129.9999999999999,160.00000000000014,4.671635213950735,20.05923057893856
022390b1-fef7-4e8e-862b-26f1bbbc0641,7.84,True,7.57,7.66,7.8,0.2699999999999996,0.17999999999999972,0.040000000000000036,-6.294454595691317,-4.867669599307577,-8.789163887188337,89.99999999999986,229.99999999999955,139.9999999999997,1.4267849963837396,2.4947092914970206
02240a82-b127-407d-a3e5-270538bbc159,7.48,False,7.26,7.24,7.4,0.22000000000000064,0.2400000000000002,0.08000000000000007,-17.37563401957063,-17.246728333888097,-37.38825692613952,19.999999999999574,140.00000000000057,160.00000000000014,0.12890568568253258,20.01262290656889
02243048-d643-4bed-988e-a8968db26ff8,1.93125,True,1.93,1.93,1.9,0.0012499999999999734,0.0012499999999999734,0.03125,-5.847428887822134,-5.847428887822134,-1.9726226953274422,0.0,30.00000000000003,30.00000000000003,0.0,3.8748061924946917
02244e21-c240-4276-9a32-8c20564ea4e9,4.52,False,4.26,4.09,4.3,0.2599999999999998,0.4299999999999997,0.21999999999999975,17.38475326333688,30.25850602729273,7.870198822465811,169.99999999999994,40.000000000000036,209.99999999999997,12.87375276395585,9.514554440871068
0224569e-848e-417b-af01-b38aa2f94d17,9.16,False,8.95,8.87,9.16,0.21000000000000085,0.2900000000000009,0.0,7.508760373399365,12.897390049005125,3.49982505491742,80.00000000000007,210.00000000000085,290.0000000000009,5.38862967560576,4.008935318481946
0224598b-a393-4cb7-8a32-374722d867ec,9.9068125,False,8.92,8.92,9.1,0.9868124999999992,0.9868124999999992,0.8068124999999995,-4.876155128989988,-4.876155128989988,-13.602187943722381,0.0,179.99999999999972,179.99999999999972,0.0,8.726032814732392
02257101-cd50-4b0a-a710-932b78076e01,5.88,False,5.66,5.64,5.88,0.21999999999999975,0.2400000000000002,0.0,-2.7477672245867146,1.3299197606312765,-26.930259346892566,20.000000000000462,219.99999999999974,240.00000000000023,4.077686985217991,24.182492122305852
02259284-20ad-48a8-85f1-10a12166fc0e,2.56,False,0.96,1.96,2.56,1.6,0.6000000000000001,0.0,6.720484693803301,-2.291437101280816,-2.735499071533346,1000.0,1600.0,600.0000000000001,9.011921795084117,9.455983765336647
02266281-2f96-439a-abcf-6b3414776c00,13.68,True,13.39,13.4,13.6,0.28999999999999915,0.27999999999999936,0.08000000000000007,-12.854050706831181,-13.213274591942492,-20.876531713149127,9.999999999999787,209.9999999999991,199.9999999999993,0.35922388511131054,8.022481006317946
0226aaad-d0b0-4196-9bac-b24a0c134afb,4.48,True,4.21,4.21,4.3,0.27000000000000046,0.27000000000000046,0.1800000000000006,-0.1851292800681189,-0.1851292800681189,-5.457036688776295,0.0,89.99999999999986,89.99999999999986,0.0,5.271907408708176
0226c2ef-c415-4ad9-a96e-9ee1453ac5be,5.12,False,4.65,4.77,5.1,0.46999999999999975,0.35000000000000053,0.020000000000000462,1.03493371397534,0.6608911968624608,-3.241852513148333,119.99999999999922,449.9999999999993,330.00000000000006,0.3740425171128793,4.276786227123673
0226d8b5-6c64-4e01-9da9-8c08e7094fa8,8.08,True,7.71,7.97,8.08,0.3700000000000001,0.11000000000000032,0.0,-3.4989378845268155,-4.207520918715601,-8.352195757519864,259.9999999999998,370.0000000000001,110.00000000000031,0.7085830341887855,4.853257872993048
02271558-0622-4605-bbb8-d7cdc87d5380,5.08,True,4.77,4.76,4.9,0.3100000000000005,0.3200000000000003,0.17999999999999972,9.627646730053034,9.48552626763652,-6.404137779920283,9.999999999999787,130.0000000000008,140.00000000000057,0.14212046241651421,16.031784509973317
022760e9-bbda-4610-b1a9-7905b70d2b17,3.6670625,True,3.07,3.07,3.2,0.5970625000000003,0.5970625000000003,0.46706249999999994,4.615284728115213,4.615284728115213,-12.976137922194807,0.0,130.00000000000034,130.00000000000034,0.0,17.591422650310022
02276f89-24ad-4f73-b6f2-749fb5383504,7.16,False,7.01,7.01,7.16,0.15000000000000036,0.15000000000000036,0.0,-6.537155789001521,-6.537155789001521,-8.345106059337116,0.0,150.00000000000034,150.00000000000034,0.0,1.8079502703355947
02289cc7-7b47-44ef-9235-914f68709c44,8.44,False,8.24,8.23,8.4,0.1999999999999993,0.20999999999999908,0.03999999999999915,37.81270531158353,37.61614621095207,20.989093114000884,9.999999999999787,160.00000000000014,169.99999999999994,0.1965591006314611,16.823612197582644
02295e85-3eb3-4031-8a24-81b823397ae9,12.7656875,True,11.8,11.77,11.9,0.9656874999999996,0.9956875000000007,0.8656874999999999,-11.493992455004259,-10.53315806291655,-19.145776113244647,30.000000000001137,99.99999999999964,130.0000000000008,0.9608343920877083,7.651783658240388
0229962c-f5a6-4d5c-9dd5-9671e4c6b442,6.48,True,6.42,6.46,6.48,0.0600000000000005,0.020000000000000462,0.0,-13.027814031966416,-15.57882655104303,-16.270443351447906,40.000000000000036,60.0000000000005,20.000000000000462,2.551012519076613,3.2426293194814892
0229f0f8-1554-445e-9c8d-4c4b239fa444,7.4,True,7.23,7.21,7.4,0.16999999999999993,0.1900000000000004,0.0,-3.5429005597869243,-1.992416862838811,-15.554275657107244,20.000000000000462,169.99999999999994,190.0000000000004,1.5504836969481133,12.01137509732032
0229fe08-17ca-4819-aa15-6381a91580a0,15.88,False,15.71,15.7,15.88,0.16999999999999993,0.1800000000000015,0.0,3.475040973447871,4.28174640608858,13.105973860796706,10.000000000001563,169.99999999999994,180.00000000000148,0.8067054326407086,9.630932887348834
022a847a-a1e4-4fa6-90f3-8c4f2cdefcff,2.88,False,2.82,2.79,2.88,0.06000000000000005,0.08999999999999986,0.0,-3.6537841159240614,-0.5467072021982066,-16.116395152719043,29.999999999999805,60.00000000000006,89.99999999999986,3.1070769137258547,12.462611036794982
022ab591-97f2-4d32-b346-c9f1bc4102b1,4.84,True,4.38,4.54,4.7,0.45999999999999996,0.2999999999999998,0.13999999999999968,0.8976811368450224,-2.4985486887607955,-12.04038448478152,160.00000000000014,320.0000000000003,160.00000000000014,3.396229825605818,12.938065621626542
022af165-0f32-4846-b63b-1e9cabd2a37e,10.64,False,10.46,10.47,10.6,0.17999999999999972,0.16999999999999993,0.040000000000000924,-0.5592729749551922,-0.6709081497592171,-2.9024229721753723,9.999999999999787,139.9999999999988,129.999999999999,0.11163517480402485,2.34314999722018
022b8e3f-2cb8-4b4a-8763-c49f94be18b5,13.616625,False,13.56,13.38,12.8,0.05662500000000037,0.23662500000000009,0.8166250000000002,-4.750462751438548,-24.879713251206113,-4.7359589997182185,179.99999999999972,759.9999999999998,580.0000000000001,20.129250499767565,0.014503751720329028
022bbcea-167a-4f6e-82be-053448147bd5,2.52,False,2.27,2.27,2.4,0.25,0.25,0.1200000000000001,-2.0047822484597937,-2.0047822484597937,-18.65774148886608,0.0,129.9999999999999,129.9999999999999,0.0,16.652959240406286
022bd2da-3199-43e4-be10-51487ac8fe68,4.5859375,True,4.42,4.4,4.5859375,0.16593750000000007,0.18593749999999964,0.0,-13.278615491641558,-12.25029790004452,-27.48367587231744,19.999999999999574,165.93750000000006,185.93749999999966,1.0283175915970375,14.205060380675883
022bdfe4-cfcb-45f2-9c5d-3b37519f0ceb,15.2,True,14.81,14.81,14.9,0.3899999999999988,0.3899999999999988,0.29999999999999893,-7.211958174797168,-7.211958174797168,-17.70181442487354,0.0,89.99999999999986,89.99999999999986,0.0,10.489856250076372
022c22a3-24be-45ac-a2b2-a59decfcfa41,13.703125,False,12.73,12.71,12.9,0.9731249999999996,0.9931249999999991,0.8031249999999996,15.00218194240596,15.172325565291478,-6.7889229236263,19.999999999999574,169.99999999999994,189.9999999999995,0.17014362288551865,21.79110486603226
022d0429-cbea-430b-bb08-7cd26bc51085,3.72,True,3.52,3.52,3.7,0.20000000000000018,0.20000000000000018,0.020000000000000018,-15.094841482199136,-15.094841482199136,-38.91074761583421,0.0,180.00000000000017,180.00000000000017,0.0,23.815906133635075
022d2d68-5f35-46c4-9f9d-b2b7fac48e4e,3.52,False,2.91,3.06,3.2,0.6099999999999999,0.45999999999999996,0.31999999999999984,0.6220014957275679,-0.431360904602512,-2.6220242528632074,149.99999999999991,290.00000000000006,140.0000000000001,1.0533624003300799,3.2440257485907753
022d4631-417f-4363-85b7-60570b41fc3a,8.96,False,8.62,8.64,8.8,0.34000000000000163,0.3200000000000003,0.16000000000000014,5.385342937329507,4.730679080252387,4.443968346267015,20.00000000000135,180.00000000000148,160.00000000000014,0.6546638570771197,0.941374591062492
022da0a5-21f8-4623-8517-fa4a705f7754,5.68,False,5.49,5.5,5.68,0.1899999999999995,0.17999999999999972,0.0,12.763893645102723,12.180703192584803,-0.46429389926952497,9.999999999999787,189.9999999999995,179.99999999999972,0.5831904525179201,13.228187544372247
022dc5b7-46ac-464d-9236-cf034e517641,12.765375,False,11.75,11.76,12.0,1.0153750000000006,1.0053750000000008,0.7653750000000006,0.11939757274344903,-0.11385930549564151,-8.587896299278908,9.999999999999787,250.0,240.00000000000023,0.23325687823909053,8.707293872022356
022dc7ab-a4e2-4b3e-b386-ca0732fbb187,9.52,True,9.29,9.29,9.4,0.23000000000000043,0.23000000000000043,0.11999999999999922,-2.3918309931013475,-2.3918309931013475,-18.280456884003165,0.0,110.00000000000121,110.00000000000121,0.0,15.888625890901817
022dcf60-a742-4063-97a2-68e0de6f3e2e,4.593,True,4.01,4.15,4.3,0.5830000000000002,0.4429999999999996,0.29300000000000015,9.154405950458509,0.20910988632279454,-10.984652412027987,140.00000000000057,290.00000000000006,149.99999999999946,8.945296064135714,20.139058362486495
022e5065-10f5-4921-84cc-f936d0c0dbf9,16.0,True,14.98,14.97,15.2,1.0199999999999996,1.0299999999999994,0.8000000000000007,4.748310893374815,5.57099531859113,-14.823624906945417,9.999999999999787,219.99999999999886,229.99999999999864,0.8226844252163152,19.571935800320233
022eb296-698d-432b-bec4-d21a6291e1d3,10.48,False,10.36,10.34,10.48,0.120000000000001,0.14000000000000057,0.0,-1.4216885797215248,0.45627863711232636,-8.647955117422816,19.999999999999574,120.000000000001,140.00000000000057,1.8779672168338513,7.226266537701291
022eb2db-516e-43f1-8c9e-98cfd9fad256,11.8,True,11.57,11.58,11.8,0.23000000000000043,0.22000000000000064,0.0,-2.3747487698590017,-3.0884393804213266,-17.25211230140816,9.999999999999787,230.00000000000043,220.00000000000063,0.7136906105623249,14.87736353154916
023008c0-c993-4f3e-b5e5-17e4001d55f0,7.12,False,6.87,6.88,7.0,0.25,0.2400000000000002,0.1200000000000001,17.866620258737818,17.543994734713568,-3.9044102472695124,9.999999999999787,129.9999999999999,120.00000000000011,0.32262552402425015,21.77103050600733
02304cd0-a245-42cb-80e4-54f6f99cd2b0,3.96,True,3.78,3.81,3.96,0.18000000000000016,0.1499999999999999,0.0,-22.504934681940714,-22.41220387818165,-30.15365511828133,30.00000000000025,180.00000000000017,149.99999999999991,0.09273080375906417,7.648720436340614
0230bed5-d617-48e5-bd68-4fb43543bb3a,15.64,True,15.26,15.4,15.6,0.3800000000000008,0.2400000000000002,0.040000000000000924,1.8009030248234201,4.104866763222106,-6.031540479087904,140.00000000000057,339.9999999999999,199.9999999999993,2.303963738398686,7.832443503911325
0230ec67-f2d4-469b-b3f9-b506e85ab35a,11.64,True,11.55,11.55,11.6,0.08999999999999986,0.08999999999999986,0.040000000000000924,-6.169185374042775,-6.169185374042775,-9.598428161878799,0.0,49.999999999998934,49.999999999998934,0.0,3.4292427878360234
02311757-0251-42fb-a35e-ac256714c5ce,9.68,True,9.07,9.33,9.68,0.6099999999999994,0.34999999999999964,0.0,2.8524890504191562,-6.740442550383643,-21.08819298030473,259.9999999999998,609.9999999999994,349.99999999999966,9.5929316008028,23.940682030723885
02311fd0-2868-464a-8373-e440225abb50,6.64,True,6.25,6.28,6.4,0.3899999999999997,0.35999999999999943,0.23999999999999932,1.6766548845472382,1.2524963738825412,-13.994975541591922,30.00000000000025,150.00000000000034,120.00000000000011,0.424158510664697,15.67163042613916
023126ec-f25c-4df4-b28b-1bfc3297b7e5,9.2,True,7.94,7.94,8.1,1.259999999999999,1.259999999999999,1.0999999999999996,-7.470576745657012,-7.470576745657012,-25.625977252344775,0.0,159.99999999999926,159.99999999999926,0.0,18.155400506687762
0231c1eb-1723-48d9-ace5-8c589d5edbbe,8.0,True,7.77,7.8,8.0,0.23000000000000043,0.20000000000000018,0.0,-13.276789153670599,-12.971394824926156,-9.754167820036802,30.00000000000025,230.00000000000043,200.00000000000017,0.30539432874444294,3.522621333633797
